Date,Open,High,Low,Close,Volume,MA9,MA21,uptrend,downtrend,upcross,downcross
2023-07-05 00:00:00+00:00,30778.724609375,30877.330078125,30225.61328125,30514.166015625,12481622280,30595.116536458332,29391.449869791668,1,0,,
2023-07-06 00:00:00+00:00,30507.150390625,31460.052734375,29892.2265625,29909.337890625,21129219509,30508.58029513889,29597.78050595238,1,0,,
2023-07-07 00:00:00+00:00,29907.998046875,30434.64453125,29777.28515625,30342.265625,13384770155,30537.026909722223,29788.961588541668,1,0,,
2023-07-08 00:00:00+00:00,30346.921875,30374.4375,30080.16015625,30292.541015625,7509378699,30520.047960069445,29969.05040922619,1,0,,
2023-07-09 00:00:00+00:00,30291.611328125,30427.58984375,30085.591796875,30171.234375,7903327692,30486.046006944445,30151.670479910714,1,0,,
2023-07-10 00:00:00+00:00,30172.423828125,31026.083984375,29985.39453125,30414.470703125,14828209155,30466.534071180555,30321.35816592262,1,0,,
2023-07-11 00:00:00+00:00,30417.6328125,30788.314453125,30358.09765625,30620.951171875,12151839152,30466.554253472223,30430.57068452381,1,0,,
2023-07-12 00:00:00+00:00,30622.24609375,30959.96484375,30228.8359375,30391.646484375,14805659717,30381.577256944445,30447.92066592262,0,1,,30391.646484375
2023-07-13 00:00:00+00:00,30387.48828125,31814.515625,30268.3515625,31476.048828125,23686079548,30459.184678819445,30522.385788690477,1,0,31476.048828125,
2023-07-14 00:00:00+00:00,31474.720703125,31582.25390625,29966.38671875,30334.068359375,20917902660,30439.173828125,30505.176246279763,0,1,,30334.068359375
2023-07-15 00:00:00+00:00,30331.783203125,30407.78125,30263.462890625,30295.806640625,8011667756,30482.114800347223,30493.133928571428,0,1,,
2023-07-16 00:00:00+00:00,30297.47265625,30437.560546875,30089.669921875,30249.1328125,8516564470,30471.766710069445,30482.127790178572,0,1,,
2023-07-17 00:00:00+00:00,30249.626953125,30336.400390625,29685.783203125,30145.888671875,13240156074,30455.472005208332,30476.163876488095,0,1,,
2023-07-18 00:00:00+00:00,30147.0703125,30233.65625,29556.427734375,29856.5625,13138897269,30420.508463541668,30436.563802083332,0,1,,
2023-07-19 00:00:00+00:00,29862.046875,30184.181640625,29794.26953125,29913.923828125,12128602812,30364.892144097223,30428.357979910714,0,1,,
2023-07-20 00:00:00+00:00,29915.25,30195.53125,29638.095703125,29792.015625,14655207121,30272.788194444445,30397.246744791668,0,1,,
2023-07-21 00:00:00+00:00,29805.111328125,30045.998046875,29733.8515625,29908.744140625,10972789818,30219.132378472223,30370.174944196428,0,1,,
2023-07-22 00:00:00+00:00,29908.697265625,29991.615234375,29664.12109375,29771.802734375,7873300598,30029.77170138889,30331.209449404763,0,1,,
2023-07-23 00:00:00+00:00,29790.111328125,30330.640625,29741.52734375,30084.5390625,9220145050,30002.046223958332,30305.674665178572,0,1,,
2023-07-24 00:00:00+00:00,30081.662109375,30093.39453125,28934.294921875,29176.916015625,15395817395,29877.725043402777,30211.411644345237,0,1,,
2023-07-25 00:00:00+00:00,29178.970703125,29353.16015625,29062.43359375,29227.390625,10266772793,29764.198133680555,30137.59300595238,0,1,,
2023-07-26 00:00:00+00:00,29225.759765625,29675.552734375,29113.912109375,29354.97265625,13497554655,29676.31857638889,30082.39332217262,0,1,,
2023-07-27 00:00:00+00:00,29353.798828125,29560.966796875,29099.3515625,29210.689453125,10770779217,29604.55490451389,30049.124348958332,0,1,,
2023-07-28 00:00:00+00:00,29212.1640625,29521.513671875,29125.845703125,29319.24609375,11218474952,29538.479600694445,30000.409133184523,0,1,,
2023-07-29 00:00:00+00:00,29319.4453125,29396.84375,29264.166015625,29356.91796875,6481775959,29490.135416666668,29955.855654761905,0,1,,
2023-07-30 00:00:00+00:00,29357.09375,29443.169921875,29059.501953125,29275.30859375,8678454527,29419.75368923611,29913.192522321428,0,1,,
2023-07-31 00:00:00+00:00,29278.314453125,29489.873046875,29131.578125,29230.111328125,11656781982,29359.565755208332,29856.794456845237,0,1,,
2023-08-01 00:00:00+00:00,29230.873046875,29675.732421875,28657.0234375,29675.732421875,18272392391,29314.14279513889,29811.784040178572,0,1,,
2023-08-02 00:00:00+00:00,29704.146484375,29987.998046875,28946.509765625,29151.958984375,19212655598,29311.369791666668,29752.751302083332,0,1,,
2023-08-03 00:00:00+00:00,29161.8125,29375.70703125,28959.48828125,29178.6796875,12780357746,29305.957465277777,29643.35277157738,0,1,,
2023-08-04 00:00:00+00:00,29174.3828125,29302.078125,28885.3359375,29074.091796875,12036639988,29274.748480902777,29583.35388764881,0,1,,
2023-08-05 00:00:00+00:00,29075.388671875,29102.46484375,28957.796875,29042.126953125,6598366353,29256.01931423611,29523.654854910714,0,1,,
2023-08-06 00:00:00+00:00,29043.701171875,29160.822265625,28963.833984375,29041.85546875,7269806994,29225.198133680555,29466.165457589286,0,1,,
2023-08-07 00:00:00+00:00,29038.513671875,29244.28125,28724.140625,29180.578125,13618163710,29205.604817708332,29420.198288690477,0,1,,
2023-08-08 00:00:00+00:00,29180.01953125,30176.796875,29113.814453125,29765.4921875,17570561357,29260.069661458332,29415.86160714286,1,0,29765.4921875,
2023-08-09 00:00:00+00:00,29766.6953125,30093.435546875,29376.80078125,29561.494140625,18379521213,29296.889973958332,29399.079241071428,1,0,,
2023-08-10 00:00:00+00:00,29563.97265625,29688.564453125,29354.447265625,29429.591796875,11865344789,29269.541015625,29381.820963541668,1,0,,
2023-08-11 00:00:00+00:00,29424.90234375,29517.7734375,29253.517578125,29397.71484375,10195168197,29296.847222222223,29357.486235119046,1,0,,
2023-08-12 00:00:00+00:00,29399.787109375,29465.11328125,29357.587890625,29415.96484375,6194358008,29323.212239583332,29340.541573660714,1,0,,
2023-08-13 00:00:00+00:00,29416.59375,29441.43359375,29265.806640625,29282.9140625,7329897180,29346.414713541668,29302.368954613095,0,1,,29282.9140625
2023-08-14 00:00:00+00:00,29283.263671875,29660.25390625,29124.10546875,29408.443359375,14013695304,29387.116536458332,29313.394066220237,1,0,29408.443359375,
2023-08-15 00:00:00+00:00,29408.048828125,29439.12109375,29088.853515625,29170.34765625,12640195779,29401.393446180555,29310.677734375,0,1,,29170.34765625
2023-08-16 00:00:00+00:00,29169.07421875,29221.9765625,28701.779296875,28701.779296875,14949271904,29348.19357638889,29279.573288690477,0,1,,
2023-08-17 00:00:00+00:00,28699.802734375,28745.947265625,25409.111328125,26664.55078125,31120851211,29003.64453125,29158.328590029763,0,1,,
2023-08-18 00:00:00+00:00,26636.078125,26808.1953125,25668.921875,26049.556640625,24026236529,28613.429253472223,29002.629092261905,0,1,,
2023-08-19 00:00:00+00:00,26047.83203125,26249.44921875,25802.408203125,26096.205078125,10631443812,28243.05295138889,28847.35704985119,0,1,,
2023-08-20 00:00:00+00:00,26096.861328125,26260.681640625,26004.314453125,26189.583984375,9036580420,27886.59396701389,28700.417782738095,0,1,,
2023-08-21 00:00:00+00:00,26188.69140625,26220.201171875,25846.087890625,26124.140625,13371557893,27520.83572048611,28552.51441592262,0,1,,
2023-08-22 00:00:00+00:00,26130.748046875,26135.5078125,25520.728515625,26031.65625,14503820706,27159.584852430555,28378.986979166668,0,1,,
2023-08-23 00:00:00+00:00,26040.474609375,26786.8984375,25804.998046875,26431.640625,16985265785,26828.828993055555,28249.44800967262,0,1,,
2023-08-24 00:00:00+00:00,26431.51953125,26554.91015625,25914.92578125,26162.373046875,12871532023,26494.60959201389,28105.814360119046,0,1,,
2023-08-25 00:00:00+00:00,26163.6796875,26248.103515625,25786.8125,26047.66796875,12406045118,26199.708333333332,27961.69893973214,0,1,,
2023-08-26 00:00:00+00:00,26047.234375,26107.384765625,25983.87890625,26008.462890625,6034817316,26126.809678819445,27817.238746279763,0,1,,
2023-08-27 00:00:00+00:00,26008.2421875,26165.373046875,25965.09765625,26089.693359375,6913768611,26131.26931423611,27676.659598214286,0,1,,
2023-08-28 00:00:00+00:00,26089.615234375,26198.578125,25880.599609375,26106.150390625,11002805166,26132.374348958332,27530.258277529763,0,1,,
2023-08-29 00:00:00+00:00,26102.486328125,28089.337890625,25912.62890625,27727.392578125,29368391712,26303.24197048611,27433.205915178572,1,0,27727.392578125,
2023-08-30 00:00:00+00:00,27726.083984375,27760.16015625,27069.20703125,27297.265625,16343655235,26433.589192708332,27325.38550967262,0,1,,27297.265625
2023-08-31 00:00:00+00:00,27301.9296875,27456.078125,25752.9296875,25931.47265625,20181001451,26422.457682291668,27158.808407738095,0,1,,
2023-09-01 00:00:00+00:00,25934.021484375,26125.869140625,25362.609375,25800.724609375,17202862221,26352.355902777777,26987.52315848214,0,1,,
2023-09-02 00:00:00+00:00,25800.91015625,25970.28515625,25753.09375,25868.798828125,10100387473,26319.73654513889,26818.610491071428,0,1,,
2023-09-03 00:00:00+00:00,25869.47265625,26087.1484375,25817.03125,25969.56640625,8962524523,26311.05859375,26660.83203125,0,1,,
2023-09-04 00:00:00+00:00,25968.169921875,26081.525390625,25657.025390625,25812.416015625,10680635106,26289.27560763889,26489.592633928572,0,1,,
2023-09-05 00:00:00+00:00,25814.95703125,25858.375,25589.98828125,25779.982421875,11094740040,26254.86328125,26328.146670386905,0,1,,
2023-09-06 00:00:00+00:00,25783.931640625,25953.015625,25404.359375,25753.236328125,12752705327,26215.65060763889,26187.73986235119,0,1,,
2023-09-07 00:00:00+00:00,25748.3125,26409.302734375,25608.201171875,26240.1953125,11088307100,26050.40646701389,26167.53245907738,1,0,26240.1953125,
2023-09-08 00:00:00+00:00,26245.208984375,26414.005859375,25677.48046875,25905.654296875,10817356400,25895.78298611111,26160.67996651786,0,1,,25905.654296875
2023-09-09 00:00:00+00:00,25905.42578125,25921.9765625,25810.494140625,25895.677734375,5481314132,25891.805772569445,26151.131045386905,0,1,,
2023-09-10 00:00:00+00:00,25895.2109375,25978.130859375,25640.26171875,25832.2265625,7899553047,25895.305989583332,26134.11402529762,0,1,,
2023-09-11 00:00:00+00:00,25831.71484375,25883.947265625,24930.296875,25162.654296875,14600006467,25816.84548611111,26088.328962053572,0,1,,
